2025.08.13 01:38:00;3354.499050;3354.704856;3354.394848;3354.489349;1859
2025.08.13 01:39:00;3354.741031;3354.892706;3354.558406;3354.784765;634
2025.08.13 01:40:00;3356.281976;3356.367197;3356.182708;3356.312678;972
2025.08.13 01:41:00;3356.135930;3356.930453;3355.855015;3356.489448;1913
2025.08.13 01:42:00;3356.913108;3356.936618;3356.823184;3356.826955;1273
2025.08.13 01:43:00;3357.083227;3357.270283;3357.081453;3357.195768;502
2025.08.13 01:44:00;3357.620886;3357.865600;3357.206998;3357.699985;1672
2025.08.13 01:45:00;3357.817654;3358.004735;3357.697642;3357.952251;1922
2025.08.13 01:46:00;3357.170066;3357.375252;3356.887782;3356.957518;1291
2025.08.13 01:47:00;3357.052376;3357.194585;3356.933695;3356.995115;1286
2025.08.13 01:48:00;3356.904128;3357.432446;3356.651248;3357.397998;1496
2025.08.13 01:49:00;3357.359467;3357.427263;3357.156459;3357.183781;673
2025.08.13 01:50:00;3358.153243;3358.517282;3357.836190;3358.197946;1801
2025.08.13 01:51:00;3357.846178;3358.145678;3357.688537;3357.963406;1717
2025.08.13 01:52:00;3357.835136;3358.248956;3357.543759;3358.135274;1304
2025.08.13 01:53:00;3357.848195;3358.041963;3357.660832;3357.774834;1384
2025.08.13 01:54:00;3357.714737;3357.832615;3357.124880;3357.175520;1711
2025.08.13 01:55:00;3357.187501;3357.244527;3357.012631;3357.019283;1563
2025.08.13 01:56:00;3356.818349;3357.141790;3356.712368;3357.039928;1653
2025.08.13 01:57:00;3356.893960;3357.153434;3356.839112;3357.064348;1313
2025.08.13 01:58:00;3357.112516;3357.485961;3356.958731;3357.406080;1453
2025.08.13 01:59:00;3357.281775;3357.437762;3356.956161;3357.058813;680
2025.08.13 02:00:00;3357.092670;3357.257255;3356.658381;3356.686810;1942
2025.08.13 02:01:00;3356.797830;3357.290302;3356.770008;3357.053306;746
2025.08.13 02:02:00;3357.912124;3358.285416;3357.831441;3357.888206;1593
2025.08.13 02:03:00;3358.052852;3358.345625;3357.811674;3358.310766;1141
2025.08.13 02:04:00;3357.564076;3357.641391;3357.457921;3357.542942;1465
2025.08.13 02:05:00;3357.473898;3357.620273;3357.124924;3357.535162;1070
2025.08.13 02:06:00;3357.541423;3357.684299;3357.298810;3357.463009;895
2025.08.13 02:07:00;3356.733945;3357.024069;3356.546454;3357.011299;1616
2025.08.13 02:08:00;3356.926272;3357.053911;3356.801136;3357.043996;1900
2025.08.13 02:09:00;3357.186886;3357.350545;3357.121296;3357.341911;1659
2025.08.13 02:10:00;3357.979627;3358.195606;3357.663372;3357.806452;1570
2025.08.13 02:11:00;3357.846762;3358.179455;3357.485311;3358.104869;1220
2025.08.13 02:12:00;3358.042755;3358.109769;3357.620260;3357.881044;1468
2025.08.13 02:13:00;3358.111372;3358.636886;3358.081040;3358.627047;529
2025.08.13 02:14:00;3358.185865;3358.551168;3357.709223;3358.128723;1465
2025.08.13 02:15:00;3357.953278;3358.020157;3357.581247;3357.988754;1128
2025.08.13 02:16:00;3359.030287;3359.080629;3359.002928;3359.072316;1048
2025.08.13 02:17:00;3358.411472;3358.465587;3358.291570;3358.361528;1465
2025.08.13 02:18:00;3358.053962;3358.286682;3357.878972;3358.017529;1620
2025.08.13 02:19:00;3357.813748;3357.993785;3357.781908;3357.876337;1101
2025.08.13 02:20:00;3358.297098;3358.448002;3357.939525;3357.986700;609
2025.08.13 02:21:00;3357.680054;3357.864374;3357.608987;3357.814254;1539
2025.08.13 02:22:00;3357.763418;3358.062659;3357.563860;3358.029751;1816
2025.08.13 02:23:00;3358.374774;3358.610651;3358.104106;3358.215538;930
2025.08.13 02:24:00;3358.669826;3358.752333;3358.165030;3358.544485;1122
2025.08.13 02:25:00;3358.306270;3358.353955;3358.022125;3358.237647;1327
2025.08.13 02:26:00;3358.622648;3358.802610;3358.211726;3358.382400;628
2025.08.13 02:27:00;3358.728760;3358.940318;3358.302388;3358.421078;1179
2025.08.13 02:28:00;3358.285345;3358.529631;3357.787099;3358.157871;1650
2025.08.13 02:29:00;3357.756278;3357.786135;3357.425422;3357.429338;1206
2025.08.13 02:30:00;3358.144807;3358.239600;3358.070121;3358.085561;818
2025.08.13 02:31:00;3358.388816;3358.780752;3358.353020;3358.375443;523
2025.08.13 02:32:00;3358.062010;3358.175337;3358.029988;3358.102322;1010
2025.08.13 02:33:00;3358.398110;3358.463300;3358.229813;3358.251562;1174
2025.08.13 02:34:00;3358.222120;3358.241408;3358.199880;3358.203543;1775
2025.08.13 02:35:00;3358.881789;3359.039678;3358.405607;3358.821714;1985
2025.08.13 02:36:00;3358.855866;3358.974273;3358.557714;3358.750544;613
2025.08.13 02:37:00;3358.099045;3358.347590;3358.061329;3358.302628;997
2025.08.13 02:38:00;3358.810118;3359.071281;3358.746960;3358.920591;1112
2025.08.13 02:39:00;3358.703898;3359.266375;3358.407598;3358.698286;1672
2025.08.13 02:40:00;3359.167751;3359.325835;3358.947009;3359.286989;1774
2025.08.13 02:41:00;3358.594410;3358.867221;3358.131493;3358.360386;761
2025.08.13 02:42:00;3358.810245;3358.904217;3358.786609;3358.904117;1118
2025.08.13 02:43:00;3359.231800;3359.326354;3359.162258;3359.311921;802
2025.08.13 02:44:00;3358.469994;3358.903259;3357.802866;3358.739455;1579
2025.08.13 02:45:00;3358.096209;3358.120971;3357.847244;3357.854286;621
2025.08.13 02:46:00;3359.054352;3359.147353;3358.996709;3359.111574;1969
2025.08.13 02:47:00;3359.397052;3359.819326;3359.222428;3359.455771;1242
2025.08.13 02:48:00;3359.358063;3359.531422;3359.348383;3359.370451;1733
2025.08.13 02:49:00;3358.874528;3359.188378;3358.508905;3358.690896;813
2025.08.13 02:50:00;3357.772698;3357.953457;3357.666500;3357.741329;1774
2025.08.13 02:51:00;3356.731913;3356.734913;3356.521145;3356.638423;666
2025.08.13 02:52:00;3356.004442;3356.173876;3355.996018;3356.032129;1316
2025.08.13 02:53:00;3354.954410;3355.047702;3354.630979;3354.828188;1974
2025.08.13 02:54:00;3355.947951;3356.139307;3355.908027;3355.983760;1769
2025.08.13 02:55:00;3356.562742;3356.672606;3356.295749;3356.307891;1377
2025.08.13 02:56:00;3355.974335;3356.264902;3355.828969;3355.934942;1006
2025.08.13 02:57:00;3356.258855;3356.333317;3356.172116;3356.295863;1282
2025.08.13 02:58:00;3355.844358;3355.916465;3355.621525;3355.863562;1741
2025.08.13 02:59:00;3356.641370;3356.693323;3356.537245;3356.551090;1597
2025.08.13 03:00:00;3356.864193;3357.042328;3356.689930;3356.980409;1989
2025.08.13 03:01:00;3356.854690;3357.173628;3356.428093;3356.642179;1735
2025.08.13 03:02:00;3356.785365;3357.072662;3356.443326;3357.060885;1049
2025.08.13 03:03:00;3356.637650;3357.171055;3356.570520;3356.578197;1314
2025.08.13 03:04:00;3356.122456;3356.164601;3355.972447;3356.163297;1820
2025.08.13 03:05:00;3356.048961;3356.264890;3355.919624;3356.030765;1449
2025.08.13 03:06:00;3356.357961;3356.664547;3355.984958;3356.338623;821
2025.08.13 03:07:00;3355.946800;3356.294656;3355.931089;3356.095058;1506
2025.08.13 03:08:00;3356.060988;3356.065572;3356.026513;3356.037485;1847
2025.08.13 03:09:00;3355.761802;3356.189701;3355.703829;3355.951120;1143
2025.08.13 03:10:00;3356.156162;3356.477393;3356.050579;3356.393681;1039
2025.08.13 03:11:00;3355.719116;3355.768866;3355.662537;3355.762361;1833
2025.08.13 03:12:00;3356.201201;3356.255868;3356.200334;3356.243279;1187
2025.08.13 03:13:00;3355.723973;3355.903411;3355.631776;3355.757517;1691
2025.08.13 03:14:00;3356.530046;3356.550101;3356.417267;3356.417920;1243
2025.08.13 03:15:00;3356.104172;3356.773861;3355.838944;3356.439120;1038
2025.08.13 03:16:00;3356.030393;3356.499038;3355.683726;3355.706295;1054
2025.08.13 03:17:00;3356.405472;3356.724070;3356.154224;3356.407070;1781
2025.08.13 03:18:00;3356.233401;3356.544663;3355.685837;3356.265704;1183
2025.08.13 03:19:00;3356.360807;3356.469824;3355.653537;3355.761740;630
2025.08.13 03:20:00;3354.982361;3355.066806;3354.946637;3354.967948;872
